a,b,c,alpha,phi1,PHI,phi2,GrainID
0.13768,0.10935,0.13768,180,128.59,50.431,136.22,3216
0.28348,0.16391,0.28348,3.1817,139.82,152.56,131.2,3217
0.080789,0.080789,0.080789,89.968,202.79,153.05,277.69,3218
0.11776,0.10209,0.11776,60,312.1,104.32,184.16,3219
0.16422,0.11267,0.16422,60,155.65,139.9,105.53,3220
0.14835,0.12472,0.14835,90,225.19,60.699,75.264,3221
0.15782,0.11486,0.15782,90,284.46,141.74,72.736,3222
0.15558,0.096246,0.15558,78.436,191.66,128.72,103.96,3223
0.15782,0.11486,0.15782,90,349.69,133.74,238.16,3224
0.16068,0.13477,0.16068,2.1995e-10,303.95,151.34,221.32,3225
0.16501,0.069365,0.16501,30,76.711,72.038,59.584,3226
0.14013,0.084933,0.14013,60,6.0302,115.62,168.77,3227
0.15558,0.096246,0.15558,78.436,269.46,27.052,184.6,3228
0.13768,0.10935,0.13768,120,341.27,145.94,74.817,3229
0.11776,0.10209,0.11776,180,305.5,31.79,232.38,3230
0.30419,0.16312,0.30419,126.75,281.97,100.21,210.18,3231
0.26092,0.14875,0.26092,175.34,263.77,109.68,115.32,3232
0.16068,0.13477,0.16068,60,341.91,54.775,97.285,3233
0.31936,0.16524,0.31936,57.724,137.16,108.34,244.17,3234
0.40832,0.19773,0.40832,95.837,104.13,37.056,200.08,3235
0.11776,0.10209,0.11776,180,5.7655,108.18,155.76,3236
0.16501,0.069365,0.16501,90,286.08,137.36,345.82,3237
3.3288,1.4294,3.3288,90.062,308.71,71.837,227.39,3238
0.15558,0.096246,0.15558,101.56,334.93,155.37,16.639,3239
0.3207,0.15405,0.3207,120,23.289,101.42,229.68,3240
0.14835,0.12472,0.14835,90,309.68,96.21,212.52,3241
0.15782,0.11486,0.15782,30,341.43,117.78,169.46,3242
0.080789,0.080789,0.080789,95.183,187.08,81.825,357.17,3243
0.15782,0.11486,0.15782,150,14.104,152.77,115.54,3244
0.16068,0.13477,0.16068,120,175.21,36.227,144.16,3245
0.15751,0.15751,0.15751,21.395,184.76,100.18,95.568,3246
0.16422,0.11267,0.16422,120,175.21,36.216,143.15,3247
0.27319,0.13125,0.27319,120,93.008,95.261,260.27,3248
0.13768,0.10935,0.13768,120,289.74,102.02,325.84,3249
0.15558,0.096246,0.15558,18.436,246.01,33.676,62.748,3250
0.14013,0.084933,0.14013,120,12.267,141.74,93.595,3251
0.15558,0.096246,0.15558,18.436,201.63,85.524,158.27,3252
0.13768,0.10935,0.13768,120,76.811,143.71,247.36,3253
0.16501,0.069365,0.16501,30,148.84,114.58,93.245,3254
0.11776,0.10209,0.11776,60,7.2815,109.25,154.14,3255
0.15782,0.11486,0.15782,90,135.37,51.916,140.72,3256
0.16068,0.13477,0.16068,120,208.79,97.806,297.16,3257
0.13768,0.10935,0.13768,60,333.65,151.97,59.661,3258
0.14013,0.084933,0.14013,60,276.38,49.492,136,3259
0.14656,0.10541,0.14656,180,203.63,105.59,118.07,3260
0.15782,0.11486,0.15782,30,116.6,24.49,77.037,3261
0.080789,0.080789,0.080789,84.857,224.77,118.64,295.39,3262
0.11776,0.10209,0.11776,120,208.47,19.629,153.84,3263
0.11776,0.10209,0.11776,120,203.35,122.63,109.41,3264
0.15782,0.11486,0.15782,30,306.57,163.12,38.609,3265
0.11776,0.10209,0.11776,120,197.79,84.49,310.56,3266
6.5195,3.8472,6.5195,87.234,252.02,57.17,130.29,3267
0.080789,0.080789,0.080789,137.39,33.315,93.947,237.25,3268
0.16873,0.14351,0.16873,56.94,158.38,51.618,322.38,3269
0.15558,0.096246,0.15558,41.564,310.8,108.43,191.85,3270
0.13768,0.10935,0.13768,6.4627e-09,78.464,1.2916,71.559,3271
0.14835,0.12472,0.14835,30,22.12,68.647,70.582,3272
0.080789,0.080789,0.080789,95.236,20.28,66.863,73.646,3273
0.080789,0.080789,0.080789,52.077,71.321,69.879,78.898,3274
0.14013,0.084933,0.14013,60,269.99,64.272,137.65,3275
0.15558,0.096246,0.15558,101.56,44.844,78.31,238.32,3276
0.15558,0.096246,0.15558,101.56,151.66,33.962,142.06,3277
0.15558,0.096246,0.15558,78.436,259.75,76.321,238.83,3278
0.14835,0.12472,0.14835,90,20.323,67.014,58.266,3279
5.0966,2.5487,5.0966,92.928,280.83,96.346,235.08,3280
0.11776,0.10209,0.11776,60,184.95,43.67,128.28,3281
0.14013,0.084933,0.14013,180,175.19,158.1,297.75,3282
0.16501,0.069365,0.16501,30,346.72,115.3,11.759,3283
0.11776,0.10209,0.11776,120,224.66,42.409,159.32,3284
0.11776,0.10209,0.11776,60,288.19,12.826,100.17,3285
0.15558,0.096246,0.15558,138.44,258.13,95.516,113.44,3286
0.15558,0.096246,0.15558,101.56,296.68,165.53,246.22,3287
0.14013,0.084933,0.14013,3.8373e-08,140.6,106.05,103.22,3288
0.15558,0.096246,0.15558,78.436,229.23,97.625,114.03,3289
0.13768,0.10935,0.13768,120,175.97,45.508,126.35,3290
0.13768,0.10935,0.13768,120,290.62,72.753,167.78,3291
0.16068,0.13477,0.16068,60,144.93,47.637,127.46,3292
0.080789,0.080789,0.080789,89.987,256.65,88.626,166.56,3293
0.11776,0.10209,0.11776,60,336.25,142.9,66.645,3294
0.16873,0.14351,0.16873,56.94,261.14,171.41,64.884,3295
0.14835,0.12472,0.14835,90,175.24,73.003,9.0887,3296
0.11776,0.10209,0.11776,120,67.053,79.622,69.265,3297
0.16501,0.069365,0.16501,30,163.83,87.328,83.18,3298
0.16501,0.069365,0.16501,90,44.03,2.0588,92.157,3299
0.11776,0.10209,0.11776,60,180.18,49.74,138.59,3300
0.080789,0.080789,0.080789,108.52,225.86,79.539,146.46,3301
0.16501,0.069365,0.16501,90,107.5,176.97,256.89,3302
1.6602,0.49012,1.6602,66.967,70.631,154.41,146.89,3303
0.16068,0.13477,0.16068,60,225.98,91.677,114.62,3304
0.16068,0.13477,0.16068,60,60.18,66.53,61.32,3305
0.16068,0.13477,0.16068,60,184.13,107.4,100.52,3306
2.1318,0.69954,2.1318,50.158,316.53,64.177,141.25,3307
0.15558,0.096246,0.15558,41.564,265.58,50.253,136.09,3308
0.28279,0.1524,0.28279,60,110.2,137.14,242.72,3309
0.14835,0.12472,0.14835,150,175.61,72.876,8.8028,3310
0.11776,0.10209,0.11776,120,224.65,42.394,159.33,3311
0.080789,0.080789,0.080789,98.277,195.11,52.85,63.006,3312
0.14835,0.12472,0.14835,150,195.25,60.588,7.6041,3313
0.16501,0.069365,0.16501,90,89.849,37.874,183.14,3314
0.15782,0.11486,0.15782,90,182.71,21.395,67.644,3315
0.16422,0.11267,0.16422,60,230.76,21.699,273.93,3316
0.16068,0.13477,0.16068,60,359.59,114.35,162.14,3317
0.11776,0.10209,0.11776,120,170.74,46.221,211.28,3318
0.13768,0.10935,0.13768,180,203.5,105.31,114.3,3319
0.15782,0.11486,0.15782,90,314.97,110.61,169.74,3320
0.16501,0.069365,0.16501,90,26.015,93.264,125.22,3321
0.14013,0.084933,0.14013,120,209.38,16.818,330.87,3322
0.14013,0.084933,0.14013,120,22.667,158.87,112.83,3323
0.11776,0.10209,0.11776,60,357.83,70.475,188.7,3324
0.080789,0.080789,0.080789,90,0.55728,71.744,99.222,3325
0.11776,0.10209,0.11776,60,27.152,119.16,235.72,3326
0.16422,0.11267,0.16422,120,197.84,56.216,121.65,3327
0.15782,0.11486,0.15782,90,276.32,92.743,206.73,3328
0.13768,0.10935,0.13768,120,218.41,18.333,172.63,3329
0.16422,0.11267,0.16422,60,95.901,94.822,73.956,3330
0.13768,0.10935,0.13768,1.9662e-09,30.86,112.03,160.14,3331
0.080789,0.080789,0.080789,91.204,142.23,117.14,258.42,3332
0.16068,0.13477,0.16068,180,26.021,92.069,126.75,3333
0.16501,0.069365,0.16501,90,110.77,119.51,78.046,3334
0.16068,0.13477,0.16068,120,238.44,100.94,111.31,3335
0.11776,0.10209,0.11776,60,157.74,49.73,42.702,3336
3.7784,1.8053,3.7784,52.244,194.52,108.3,137.64,3337
0.16501,0.069365,0.16501,30,67.312,79.334,69.417,3338
0.16501,0.069365,0.16501,90,143.62,27.485,164.03,3339
0.16068,0.13477,0.16068,120,74.018,74.996,62.818,3340
0.14835,0.12472,0.14835,150,235.16,53.418,196.25,3341
0.11776,0.10209,0.11776,60,64.205,77.231,186.21,3342
0.2824,0.13916,0.2824,64.207,345.1,152.21,190.16,3343
0.13768,0.10935,0.13768,120,215.16,102.19,125.66,3344
0.16501,0.069365,0.16501,90,101.23,88.669,56.434,3345
0.15558,0.096246,0.15558,101.56,298.51,36.53,356.03,3346
0.28835,0.12285,0.28835,60,0.83626,70.796,99.019,3347
0.16501,0.069365,0.16501,150,71.385,65.483,195.46,3348
0.13768,0.10935,0.13768,180,4.8453,43.79,199.58,3349
0.14835,0.12472,0.14835,30,258.52,26.286,133.11,3350
0.11776,0.10209,0.11776,60,325.79,143.73,122.35,3351
0.30512,0.16051,0.30512,171.2,32.427,151.85,157.19,3352
0.16068,0.13477,0.16068,180,0.40143,32.175,197.95,3353
0.15751,0.15751,0.15751,1.5093e-07,36.312,134.54,220.55,3354
0.13768,0.10935,0.13768,60,245.24,83.297,117.67,3355
0.13768,0.10935,0.13768,120,225.08,42.867,157.84,3356
0.15558,0.096246,0.15558,101.56,32.558,84.25,160.13,3357
0.31982,0.14461,0.31982,61.988,321.77,142.15,109.49,3358
0.16422,0.11267,0.16422,60,319.39,116.23,227.61,3359
0.15751,0.15751,0.15751,89.163,278.64,156.39,235.34,3360
0.14835,0.12472,0.14835,90,205.28,15.421,330.63,3361
0.080789,0.080789,0.080789,157.75,351.02,130.89,150.3,3362
0.16501,0.069365,0.16501,90,298.75,36.326,356.42,3363
3.2075,2.1013,3.2075,62.576,244.18,61.291,128.73,3364
0.14013,0.084933,0.14013,120,66.761,2.524,162.06,3365
0.15558,0.096246,0.15558,41.564,274.77,127.43,224.7,3366
0.29024,0.14452,0.29024,180,59.837,129.51,275.77,3367
0.14013,0.084933,0.14013,1.2021e-08,168.31,87.56,331.07,3368
0.13768,0.10935,0.13768,3.631e-10,113.97,33.484,295.31,3369
0.15751,0.15751,0.15751,90.227,11.158,94.677,198.94,3370
0.16068,0.13477,0.16068,120,304.61,163.12,11.497,3371
0.14835,0.12472,0.14835,30,24.342,128.57,164.55,3372
0.080789,0.080789,0.080789,90,285.78,135.47,83.843,3373
0.11776,0.10209,0.11776,120,227.19,44.744,155.8,3374
0.15558,0.096246,0.15558,161.56,98.391,164.7,250.97,3375
0.15558,0.096246,0.15558,78.436,238.56,53.061,105.38,3376
0.16501,0.069365,0.16501,90,48.503,87.668,60.14,3377
0.16501,0.069365,0.16501,90,319.37,60.494,271.49,3378
0.15558,0.096246,0.15558,101.56,136.01,28.884,161.51,3379
0.38575,0.20332,0.38575,88.625,132.83,27.069,343.5,3380
0.12389,0.12389,0.12389,119.29,33.419,122.15,140.2,3381
0.16396,0.1235,0.16396,30.65,315.74,71.191,238.82,3382
0.11776,0.10209,0.11776,60,151.14,58.474,77.834,3383
0.15751,0.15751,0.15751,23.749,126.11,122.25,241.14,3384
0.15558,0.096246,0.15558,78.436,330.12,87.634,180.56,3385
0.38957,0.2163,0.38957,91.176,338.6,54.556,186.01,3386
0.25859,0.13789,0.25859,1.4295,345.22,152.4,190.66,3387
0.11776,0.10209,0.11776,120,33.909,82.641,160.22,3388
4.173,2.3268,4.173,109.41,257.78,73.231,114.56,3389
0.11776,0.10209,0.11776,60,344.14,66.536,166.43,3390
0.16501,0.069365,0.16501,90,0.72573,107.97,139.49,3391
0.11776,0.10209,0.11776,120,206.08,104.8,120.44,3392
0.14835,0.12472,0.14835,30,312.97,71.345,238.85,3393
1.8047,0.79549,1.8047,10.393,116.21,68.768,73.73,3394
0.15751,0.15751,0.15751,90.135,337.7,106.76,173.73,3395
0.15751,0.15751,0.15751,143.96,287.12,123.39,133.1,3396
0.31997,0.17479,0.31997,60,102.01,130.6,230.1,3397
0.16068,0.13477,0.16068,1.0719e-10,250.03,104.71,170.35,3398
0.14013,0.084933,0.14013,120,225.93,43.021,157.36,3399
0.16501,0.069365,0.16501,90,305.37,49.171,124.54,3400
0.16501,0.069365,0.16501,90,283.62,91.943,111.57,3401
0.76281,0.38147,0.76281,123.59,183.94,34.179,215.75,3402
1.5821,0.55276,1.5821,63.508,249.13,76.375,118,3403
0.15558,0.096246,0.15558,41.564,0.44498,70.12,189.9,3404
0.15782,0.11486,0.15782,30,210.49,76.322,108.44,3405
0.16422,0.11267,0.16422,60,211.62,47.097,159.17,3406
0.30512,0.16051,0.30512,68.801,26.194,72.833,172.18,3407
0.15558,0.096246,0.15558,78.436,104.98,92.737,49.967,3408
0.16068,0.13477,0.16068,60,64.739,85.723,264.87,3409
0.16068,0.13477,0.16068,60,69.526,54.165,251.61,3410
0.16068,0.13477,0.16068,60,41.492,83.447,243.32,3411
0.13768,0.10935,0.13768,120,124.93,38.945,93.34,3412
11.296,3.1515,11.296,98.682,314.55,83.681,111.17,3413
0.15782,0.11486,0.15782,30,115.65,112.3,79.898,3414
0.11776,0.10209,0.11776,120,250.33,136.01,151.9,3415
0.11776,0.10209,0.11776,60,258.26,62.075,244.27,3416
0.080789,0.080789,0.080789,3.6224e-07,211.58,49.412,161.39,3417
0.15751,0.15751,0.15751,79.992,279.29,92.722,210.18,3418
0.16068,0.13477,0.16068,60,325.37,143.77,208.81,3419
0.45624,0.18437,0.45624,176.07,153.25,53.844,56.046,3420
0.14835,0.12472,0.14835,30,179.23,37.717,69.807,3421
0.13768,0.10935,0.13768,180,279.27,27.757,63.49,3422
0.080789,0.080789,0.080789,90,204.36,22.222,289.15,3423
0.15558,0.096246,0.15558,101.56,165.2,114.42,100.59,3424
0.13768,0.10935,0.13768,60,212.09,76.053,108.12,3425
0.16422,0.11267,0.16422,60,114.27,69.234,278.37,3426
0.15558,0.096246,0.15558,78.436,274.62,75.548,113.92,3427
0.14013,0.084933,0.14013,60,333.7,82.919,153.73,3428
0.080789,0.080789,0.080789,90,34.187,83.395,159.35,3429
0.11776,0.10209,0.11776,2.0464e-08,261.75,136.22,149.1,3430
0.26877,0.14568,0.26877,61.889,107.59,54.543,304.8,3431
0.14013,0.084933,0.14013,180,208.54,97.828,119.57,3432
0.14835,0.12472,0.14835,150,213.95,142.42,143.11,3433
0.080789,0.080789,0.080789,90.065,213.46,142.49,142.3,3434
0.16501,0.069365,0.16501,90,155.99,68.16,299.98,3435
0.15558,0.096246,0.15558,41.564,336.33,114.16,200.99,3436
0.15558,0.096246,0.15558,78.436,134.85,52.078,338.17,3437
0.15558,0.096246,0.15558,78.436,223.01,75.031,181.93,3438
2.2268,1.5151,2.2268,52.688,31.438,122.23,242.66,3439
0.14835,0.12472,0.14835,90,13.396,144.79,229.22,3440
0.14013,0.084933,0.14013,120,153.27,116.33,263.57,3441
0.15782,0.11486,0.15782,150,325.08,159.46,21.145,3442
0.38197,0.18562,0.38197,90.062,170.74,46.579,209.63,3443
0.11776,0.10209,0.11776,180,293.99,127.83,243.27,3444
0.080789,0.080789,0.080789,90,164.62,60.996,309.78,3445
0.14013,0.084933,0.14013,60,29.209,80.598,65.565,3446
0.11776,0.10209,0.11776,180,71.496,43.191,205.57,3447
0.14013,0.084933,0.14013,60,235.86,44.239,26.676,3448
0.16422,0.11267,0.16422,60,237.48,114.8,130.9,3449
0.16422,0.11267,0.16422,60,80.898,118.67,92.221,3450
0.12389,0.12389,0.12389,132.13,41.384,89.232,101.3,3451
0.15782,0.11486,0.15782,90,349.04,108.71,157.9,3452
0.16068,0.13477,0.16068,60,101.06,33.306,202.13,3453
0.30661,0.14944,0.30661,109.64,2.0669,115.54,224.74,3454
0.16422,0.11267,0.16422,60,348.9,153.88,195.79,3455
0.080789,0.080789,0.080789,90,101.44,88.152,47.791,3456
0.16501,0.069365,0.16501,90,269.8,77.292,132.1,3457
0.49116,0.17307,0.49116,134.77,129.9,28.948,168.75,3458
0.11776,0.10209,0.11776,120,154.84,68.729,301.08,3459
0.25389,0.15566,0.25389,124.37,52.523,111.25,121.92,3460
0.27689,0.14222,0.27689,126.27,285.31,52.682,337.69,3461
0.080789,0.080789,0.080789,10.728,131.55,44.428,159.96,3462
0.15558,0.096246,0.15558,41.564,7.6339,137.86,153.57,3463
0.11776,0.10209,0.11776,60,128.44,121.86,103.75,3464
0.16068,0.13477,0.16068,60,30.937,156.45,278.09,3465
0.28548,0.17381,0.28548,60,283.28,142.92,341.86,3466
0.15558,0.096246,0.15558,78.436,239.21,51.205,142.28,3467
0.16501,0.069365,0.16501,90,38.486,77.609,64.774,3468
3.7272,1.2859,3.7272,89.833,278.34,44.086,122.08,3469
0.39104,0.15434,0.39104,95.181,310.37,59.774,105.51,3470
0.15558,0.096246,0.15558,78.436,7.4259,70.505,66.089,3471
0.15558,0.096246,0.15558,101.56,345.96,136.26,254.87,3472
0.14013,0.084933,0.14013,180,133.56,30.251,164.54,3473
0.14013,0.084933,0.14013,180,45.741,91.164,58.226,3474
0.28835,0.12285,0.28835,60,46.452,88.812,60.855,3475
0.15782,0.11486,0.15782,90,308.97,118.66,155.48,3476
0.15558,0.096246,0.15558,78.436,58.667,140.42,276.79,3477
0.13768,0.10935,0.13768,180,289.91,66.387,295.08,3478
0.15558,0.096246,0.15558,78.436,295.36,120.58,11.515,3479
0.080789,0.080789,0.080789,90.034,60.299,106.25,266.34,3480
0.16501,0.069365,0.16501,30,134.2,87.53,221.96,3481
0.15558,0.096246,0.15558,78.436,37.3,31.042,72.814,3482
0.15782,0.11486,0.15782,90,340.78,127,35.544,3483
0.15782,0.11486,0.15782,90,160.91,32.659,135.26,3484
0.16501,0.069365,0.16501,90,130.68,119.54,254.49,3485
0.14013,0.084933,0.14013,120,130.3,119.85,254.97,3486
0.15558,0.096246,0.15558,78.436,295.23,128.28,333.4,3487
1.2816,1.1914,1.2816,96.044,175.72,99.036,83.987,3488
0.26767,0.13293,0.26767,14.45,353.42,138.54,256.1,3489
0.15558,0.096246,0.15558,78.436,123.62,72.083,239.93,3490
4.1806,1.8613,4.1806,109.62,249.82,76.985,204.86,3491
0.13768,0.10935,0.13768,120,256.09,122.05,317.95,3492
0.16422,0.11267,0.16422,120,214.21,144.49,143.97,3493
0.15558,0.096246,0.15558,138.44,283.86,52.029,338.35,3494
0.14013,0.084933,0.14013,120,51.772,109.32,120.92,3495
0.080789,0.080789,0.080789,180,206.82,11.718,332.79,3496
0.11776,0.10209,0.11776,120,97.35,84.567,231,3497
0.16501,0.069365,0.16501,90,112.76,110.69,251.06,3498
0.11776,0.10209,0.11776,120,266.62,78.517,134.63,3499
0.11776,0.10209,0.11776,120,100.45,47.793,91.24,3500
0.16501,0.069365,0.16501,30,60.247,141.41,240.66,3501
0.16501,0.069365,0.16501,150,72.276,16.904,78.896,3502
1.11,0.32026,1.11,74.934,298.55,106.42,101.22,3503
0.15558,0.096246,0.15558,41.564,239.57,42.482,78.548,3504
0.26877,0.14568,0.26877,1.8885,312.69,149.96,104.95,3505
0.14013,0.084933,0.14013,120,135.55,32.226,180.99,3506
0.16068,0.13477,0.16068,60,268.53,108.29,161.98,3507
0.15558,0.096246,0.15558,41.564,123.21,72.181,240.18,3508
0.16068,0.13477,0.16068,60,197.57,120.41,275.47,3509
0.14013,0.084933,0.14013,60,335.53,151.23,309.28,3510
0.080789,0.080789,0.080789,62.709,206.51,100.41,118.59,3511
0.26155,0.15056,0.26155,108.93,278.82,141.66,197.75,3512
0.080789,0.080789,0.080789,177.41,55.321,88.118,241.43,3513
0.16501,0.069365,0.16501,90,47.564,76.316,59.578,3514
0.15558,0.096246,0.15558,18.436,171.17,42.05,196.44,3515
0.15558,0.096246,0.15558,161.56,46.869,89.894,58.675,3516
0.080789,0.080789,0.080789,89.923,180.53,73.398,309.47,3517
0.15782,0.11486,0.15782,90,52.286,109.02,120.77,3518
0.14835,0.12472,0.14835,90,76.739,116.25,112.79,3519
1.4816,0.82359,1.4816,102.33,245.37,57.57,125.41,3520
0.16501,0.069365,0.16501,90,72.987,89.499,236.35,3521
1.8822,0.75523,1.8822,74.914,353.55,120.92,166.53,3522
0.14656,0.10541,0.14656,1.4845e-07,326.72,25.747,127.19,3523
0.15782,0.11486,0.15782,30,312.1,144.9,22.805,3524
0.29479,0.15544,0.29479,74.31,222.07,90.09,348.01,3525
0.15558,0.096246,0.15558,138.44,277.06,86.744,226.57,3526
0.35945,0.17891,0.35945,33.422,71.725,17.046,79.487,3527
0.15558,0.096246,0.15558,18.436,351.32,115.16,146.45,3528
0.16501,0.069365,0.16501,30,70.375,103.43,63.063,3529
0.15782,0.11486,0.15782,90,56.224,93.644,62.625,3530
7.9667,1.7937,7.9667,120.61,294.95,136.12,222.98,3531
0.15558,0.096246,0.15558,101.56,54.993,94.613,61.522,3532
0.15558,0.096246,0.15558,101.56,14.151,80.772,68.487,3533
0.16501,0.069365,0.16501,30,359.56,105.25,141.9,3534
0.15751,0.15751,0.15751,90.09,341.58,72.978,191.59,3535
0.080789,0.080789,0.080789,175.19,182.57,43.641,175.77,3536
0.080789,0.080789,0.080789,90.013,39.403,82.061,62.127,3537
0.14013,0.084933,0.14013,60,186.59,38.454,61.857,3538
0.16501,0.069365,0.16501,30,156.16,134.87,118.88,3539
0.080789,0.080789,0.080789,90.027,30.882,80.65,59.891,3540
0.14835,0.12472,0.14835,90,338.42,113.55,7.6729,3541
0.14835,0.12472,0.14835,30,93.151,75.975,211.9,3542
0.30512,0.16051,0.30512,171.2,71.58,40.825,114.15,3543
0.16422,0.11267,0.16422,180,230.39,72.09,148.78,3544
0.14013,0.084933,0.14013,60,272.35,76.807,295.09,3545
0.14013,0.084933,0.14013,120,27.711,156.98,173.21,3546
0.26956,0.14422,0.26956,101.62,181.81,40.149,208.95,3547
0.14013,0.084933,0.14013,60,60.608,106.44,266.55,3548
2.0148,0.76985,2.0148,81.053,94.402,50.996,44.654,3549
0.16068,0.13477,0.16068,60,185.92,76.084,340.09,3550
0.41355,0.1867,0.41355,57.444,48.486,88.657,242.27,3551
0.14013,0.084933,0.14013,60,127.2,98.064,70.901,3552
2.7683,1.5246,2.7683,123.25,282.17,128.66,338.21,3553
0.15558,0.096246,0.15558,101.56,126.41,70.605,66.545,3554
0.16422,0.11267,0.16422,120,76.173,116.58,202.71,3555
0.14835,0.12472,0.14835,30,194.89,21.271,56.809,3556
0.080789,0.080789,0.080789,0.0049461,45.525,112.13,163.43,3557
0.26368,0.1604,0.26368,132.91,60.731,105.95,266.78,3558
0.14835,0.12472,0.14835,150,295.46,120.44,11.207,3559
0.11776,0.10209,0.11776,60,199.25,28.724,203.75,3560
0.13768,0.10935,0.13768,60,48.29,76.358,238.18,3561
0.85392,0.25074,0.85392,27.79,314.09,150.16,105.46,3562
0.15558,0.096246,0.15558,138.44,118.13,114.41,80.82,3563
0.15558,0.096246,0.15558,78.436,146.77,135.51,86.636,3564
0.5186,0.16391,0.5186,101.52,76.507,117.58,113.63,3565
0.30643,0.12774,0.30643,54.831,91.92,102.82,64.035,3566
0.15558,0.096246,0.15558,78.436,98.912,87.827,69.663,3567
0.14013,0.084933,0.14013,120,353.76,119.25,164.29,3568
0.15558,0.096246,0.15558,78.436,356.69,158.47,35.318,3569
4.5768,3.7134,4.5768,129.86,233.81,80.342,226.38,3570
0.16068,0.13477,0.16068,2.9248e-10,63.852,129.27,225.14,3571
0.16068,0.13477,0.16068,60,342.13,115.65,356.34,3572
0.69154,0.44929,0.69154,60.896,211.47,54.995,14.285,3573
0.14013,0.084933,0.14013,120,238.04,96.138,304.46,3574
0.14835,0.12472,0.14835,90,327.74,38.266,96.324,3575
0.11776,0.10209,0.11776,60,205.46,56.984,81.889,3576
0.30512,0.16051,0.30512,51.199,305.87,143.72,15.733,3577
0.16068,0.13477,0.16068,2.7828e-10,354.63,108.03,67.17,3578
1.583,0.52798,1.583,7.2364,199.46,100.22,328.68,3579
0.14835,0.12472,0.14835,30,52.765,42.578,64.426,3580
0.080789,0.080789,0.080789,42.706,207.64,54.253,46.517,3581
0.13768,0.10935,0.13768,60,208.65,119.37,105.62,3582
0.15751,0.15751,0.15751,89.132,60.207,106.82,266.8,3583
0.15751,0.15751,0.15751,90,344.58,119.37,0.1809,3584
0.29179,0.27669,0.29179,151.83,37.564,93.785,166.57,3585
0.16422,0.11267,0.16422,120,199.44,98.96,149.42,3586
0.16068,0.13477,0.16068,60,38.982,37.411,109.66,3587
0.52596,0.21452,0.52596,138.04,45.301,76.11,60.006,3588
0.16501,0.069365,0.16501,30,44.892,110,129.37,3589
0.13768,0.10935,0.13768,60,226.05,161.19,358.7,3590
0.13768,0.10935,0.13768,180,317.27,59.136,205.12,3591
0.30643,0.12774,0.30643,65.169,188.69,33.478,199.33,3592
0.13768,0.10935,0.13768,3.0221e-09,272.91,73.56,116.19,3593
0.16068,0.13477,0.16068,180,279.15,138.47,138.98,3594
0.16068,0.13477,0.16068,120,28.507,96.033,239.53,3595
0.27319,0.13125,0.27319,60,309.27,77.495,233.85,3596
0.2887,0.14779,0.2887,11.092,188.01,138.44,299.7,3597
0.14013,0.084933,0.14013,60,299.16,67.446,208.53,3598
0.14013,0.084933,0.14013,180,207.83,90.478,102.52,3599
0.13768,0.10935,0.13768,120,121.61,54.585,27.377,3600
0.080789,0.080789,0.080789,180,287.22,149.17,347.63,3601
0.37277,0.17133,0.37277,27.005,43.698,78.679,59.791,3602
0.080789,0.080789,0.080789,89.963,291.52,97.704,146.52,3603
0.11776,0.10209,0.11776,60,36.042,84.259,59.143,3604
0.15782,0.11486,0.15782,30,172.01,43.573,181.78,3605
0.14013,0.084933,0.14013,60,9.6398,145.4,162.2,3606
0.11776,0.10209,0.11776,120,286.47,173.36,281.09,3607
0.30354,0.13986,0.30354,112.61,319.54,149.53,101.01,3608
0.15558,0.096246,0.15558,78.436,239.85,91.74,212.26,3609
0.15558,0.096246,0.15558,78.436,258.68,89.006,173.13,3610
0.87029,0.71609,0.87029,59.529,271.57,129.78,224.65,3611
0.11776,0.10209,0.11776,60,332.57,34.948,118.58,3612
